Date & Time;City Hall - Durban;City Hall - Durban;Settlers;Settlers;Wentworth;Wentworth
;PM10;PM2.5;PM10;PM2.5;PM10;PM2.5
;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3
22/11/2019 09:00;18,3;8,8;<Samp;<Samp;25,7;11,2
22/11/2019 10:00;19,3;8,4;24,1;9,4;16,6;7,8
22/11/2019 11:00;18,7;8,3;20;8,8;16,2;7,3
22/11/2019 12:00;18,3;8,2;24,9;9;17,2;7,1
22/11/2019 13:00;22,5;8,9;25,4;8,8;19;7,1
22/11/2019 14:00;21,4;8,6;28;9,4;20,4;7,4
22/11/2019 15:00;21,7;8,7;29,6;9,7;18;7,3
22/11/2019 16:00;20,7;8,5;28,1;9,5;17,3;7,3
22/11/2019 17:00;19,7;8,3;26,2;9,6;18,4;7,8
22/11/2019 18:00;20;9,4;32;10,3;19,6;8,1
22/11/2019 19:00;19,8;9;30,5;10,4;19,8;8,4
22/11/2019 20:00;17,8;8,6;48,5;20,6;22,3;9,6
22/11/2019 21:00;20,9;9,3;25,3;10,6;31,1;10
22/11/2019 22:00;18,4;8,9;27,1;12,1;34,1;15,6
22/11/2019 23:00;21,7;11,9;27,3;12,8;23;12,1
23/11/2019 00:00;15,2;7,9;27,7;12,7;24,8;12,3
23/11/2019 01:00;15,1;8,1;23,1;11,9;19,6;10,8
23/11/2019 02:00;13,3;7,5;18,2;9,3;15,5;8,7
23/11/2019 03:00;13,9;6,8;21,4;9,6;15,2;8,6
23/11/2019 04:00;13;6,3;18,3;8,7;14,3;7,7
23/11/2019 05:00;17,5;6,7;24,1;10,2;21,1;9,4
23/11/2019 06:00;16,2;5,5;25,6;9,7;30,6;12,7
23/11/2019 07:00;16,4;6,1;32,7;10,4;18,1;8,3
23/11/2019 08:00;14,6;6,4;33;11,1;19,9;8,4
23/11/2019 09:00;16,3;7,2;27,2;10,6;15,2;7,2
23/11/2019 10:00;17,5;8,3;23,6;10,2;18,3;8,8
23/11/2019 11:00;20,5;9,7;22,5;10,7;16,8;8,5
23/11/2019 12:00;20,7;10,7;21,3;11,5;16,4;9,3
23/11/2019 13:00;21,3;13,4;28,7;15,9;17,4;10,5
23/11/2019 14:00;19,8;12;25;13;23,2;12,5
23/11/2019 15:00;18,7;9,5;26,9;11,2;21;10,3
23/11/2019 16:00;28,7;12,1;28,1;13,4;31,6;12,7
23/11/2019 17:00;25,1;12,5;27,1;13,8;27,2;14
23/11/2019 18:00;25;12,2;25,9;13,1;27,1;13,9
23/11/2019 19:00;21,3;10,2;21,8;10,5;22,1;10,9
23/11/2019 20:00;25,5;10,4;23,4;10,6;22,2;10,1
23/11/2019 21:00;26,1;10;21,2;9,3;21,6;9,4
23/11/2019 22:00;22,7;8,5;16,7;7,9;16,3;8
23/11/2019 23:00;15,7;5,9;14,7;5,9;12,5;5,6
24/11/2019 00:00;18,9;6,2;16,9;6,4;13,5;5,4
24/11/2019 01:00;16,5;6,5;13,7;6;12,1;5,3
24/11/2019 02:00;19,7;6,5;16,4;6,6;13;5,5
24/11/2019 03:00;18,8;6,4;16,6;6,2;13,7;5,3
24/11/2019 04:00;17,8;6,6;13,9;5,8;13,5;5,5
24/11/2019 05:00;19,4;7,3;18,7;7,5;15,5;6,6
24/11/2019 06:00;21,7;8,2;25,3;9,2;21,7;8,1
24/11/2019 07:00;21,8;8,1;26,3;9,5;22,8;9,1
24/11/2019 08:00;18,4;7,7;25,1;8,7;24,5;10,1
24/11/2019 09:00;18,3;7,7;26,3;8,6;24;9,2
24/11/2019 10:00;17,1;7,5;21,5;7,8;21,5;8,1
24/11/2019 11:00;18,8;7,6;19,2;7,6;15,4;6,6
24/11/2019 12:00;17,2;6,6;16,5;7;14,7;6,3
24/11/2019 13:00;17;7,1;15,6;6,7;14,2;6,2
24/11/2019 14:00;14,2;6,6;16,9;7,1;14,4;6,2
24/11/2019 15:00;14,9;6,5;18,9;7,3;17,5;7,2
24/11/2019 16:00;15,7;6,4;19,3;7,4;19,6;8,1
24/11/2019 17:00;15,6;6,3;20,4;7,6;23;9,2
24/11/2019 18:00;17,8;6,9;18,4;7,6;21,2;8,7
24/11/2019 19:00;18,9;7,9;20,3;7,9;20,6;8,1
24/11/2019 20:00;18;6,8;21;7,6;20,4;8,2
24/11/2019 21:00;17,5;7;22,2;7,9;19,4;8
24/11/2019 22:00;17,9;7,2;20,9;7,8;17,9;7,3
24/11/2019 23:00;21,7;8,1;31,3;10,4;25,8;9,2
25/11/2019 00:00;25,6;10,2;24,1;9,8;19,8;8,8
25/11/2019 01:00;20,2;10,1;20;9,2;17,7;8,9
25/11/2019 02:00;17,6;8,8;21,3;9,6;19,3;10,4
25/11/2019 03:00;13,8;7,3;21,4;10,2;17,4;9,5
25/11/2019 04:00;12,6;6,9;19,3;9,3;15,7;8,1
25/11/2019 05:00;13,1;6,8;16,3;8,8;16,7;9,1
25/11/2019 06:00;16,5;7,5;20,6;10,2;27;12,2
25/11/2019 07:00;14,9;7,4;28;11,9;40,7;14,9
25/11/2019 08:00;20,9;7,9;26,7;9,7;21,4;8,5
25/11/2019 09:00;23,3;8,1;22,6;9,3;19,4;8,1
25/11/2019 10:00;22,8;8,3;24,6;8,9;19,9;8
25/11/2019 11:00;25;10,1;25,9;9,1;18,7;8,2
25/11/2019 12:00;20,8;9,3;22;9,2;17,2;8,1
25/11/2019 13:00;20,3;8,4;18,6;7,9;16,9;7,3
25/11/2019 14:00;18,2;8,1;18,4;7,6;15,3;6,9
25/11/2019 15:00;17,1;7,3;17,9;7,4;17,5;6,7
25/11/2019 16:00;14,4;7;17,4;7,1;14,6;6,2
25/11/2019 17:00;15,7;6,8;18,1;7,2;13,4;6
25/11/2019 18:00;15,8;6,6;25,8;8,4;16;6,7
25/11/2019 19:00;16,3;6,7;21,1;7,8;21,5;7,1
25/11/2019 20:00;17,2;6,9;37,1;10,1;51,6;10,4
25/11/2019 21:00;19,2;7;43,4;10,7;66,6;12,7
25/11/2019 22:00;24,4;8,2;61,8;15,6;62,3;15,8
25/11/2019 23:00;25,8;11;42,1;19;30,9;13
26/11/2019 00:00;27,3;11;42;17,7;57,3;16,9
26/11/2019 01:00;26,5;11,7;58,9;27,2;53,6;20,6
26/11/2019 02:00;30,3;16,1;53,8;29,1;48,9;26,5
26/11/2019 03:00;40,1;17,3;34;19,5;47,9;24,9
26/11/2019 04:00;76,5;25,2;35,6;18,4;41,6;20,8
26/11/2019 05:00;78,1;28,2;38,1;17,9;61,7;27,8
26/11/2019 06:00;58;23,9;49,4;20,3;82,7;26,8
26/11/2019 07:00;43,5;17,9;35,9;15,4;50,3;19,5
26/11/2019 08:00;50;17,9;38;15,5;33,4;13,6
26/11/2019 09:00;42,2;14,8;26,2;11,9;30,4;11,6
26/11/2019 10:00;31,9;12,3;28;11,4;24,5;10,4
26/11/2019 11:00;26;11,8;31,8;12,8;27,6;11,7
26/11/2019 12:00;26,9;12,5;31,3;13;27,7;12,1
26/11/2019 13:00;24,5;12,4;27,1;11,8;30,7;12,7
26/11/2019 14:00;24,2;12,6;27,8;12,2;26,9;12
26/11/2019 15:00;25,3;13,1;27,7;13,5;30,6;13
26/11/2019 16:00;21,5;12,2;33,9;16,7;32;17,1
26/11/2019 17:00;18,7;10;31,2;14,9;23,2;12,5
26/11/2019 18:00;17,7;9,6;34,3;13,5;19,4;10,8
26/11/2019 19:00;15,8;8,7;36,3;14,2;20,2;10,5
26/11/2019 20:00;13,8;6,3;40,1;13,1;26,1;12,3
26/11/2019 21:00;11,1;5;36,2;10,4;19,8;8,1
26/11/2019 22:00;13,7;5,2;36,3;9,2;23,9;7,8
26/11/2019 23:00;17,6;6,4;27,3;8,4;27,6;9,7
27/11/2019 00:00;28,9;16,1;42,2;15;40,2;16,3
27/11/2019 01:00;28,5;16,3;50,1;17,3;57;28,9
27/11/2019 02:00;27,2;12,6;31,7;14;56;28,9
27/11/2019 03:00;19,1;8,7;19,3;8,6;33,2;12,3
27/11/2019 04:00;29,7;10;23,3;9,7;38,2;17,1
27/11/2019 05:00;34,8;11,6;45,9;18,7;56,6;23,2
27/11/2019 06:00;31,4;13,8;41,7;16,4;55,5;20,6
27/11/2019 07:00;29,7;12,7;38,9;14,6;37,2;14
27/11/2019 08:00;33,8;13,9;36,4;14,5;32,9;13,7
27/11/2019 09:00;32,1;14,7;32,5;13,5;31,1;13,3
27/11/2019 10:00;23,9;11,5;30,6;13,6;28,9;12,9
27/11/2019 11:00;26;10,8;30,9;11,8;34,1;14,4
27/11/2019 12:00;28,4;12,5;33,9;12,9;102,4;27,4
27/11/2019 13:00;27,9;13,5;30,4;13,8;86,2;25,6
27/11/2019 14:00;30,8;13,8;33,4;14;29,6;14,2
27/11/2019 15:00;33,2;14,6;35,6;15,4;30,4;14,6
27/11/2019 16:00;34;14,9;36,3;15,2;34,4;15,6
27/11/2019 17:00;35,8;15,4;41,3;16,6;40,4;15,8
27/11/2019 18:00;40,3;17,4;40,4;16,6;33,3;14,9
27/11/2019 19:00;37,8;15,7;32,5;15,1;32,4;15,2
27/11/2019 20:00;34,3;14;29,5;14;38;17,1
27/11/2019 21:00;56,1;18,7;31,4;16,6;35,3;17
27/11/2019 22:00;65,9;24,3;35,7;19,7;38,4;19,4
27/11/2019 23:00;42,4;18,8;35,3;18,7;32,7;17,8
28/11/2019 00:00;32,8;18;31,5;17,7;28,5;16,8
28/11/2019 01:00;39,3;18,8;36,1;18,3;29,8;17,5
28/11/2019 02:00;38,8;18,3;32,7;18,4;33,4;18,5
28/11/2019 03:00;37,4;19,1;35,4;19,9;30,3;18,8
28/11/2019 04:00;44;21,2;34,3;19,6;33,9;19,2
28/11/2019 05:00;46,2;20,4;40,8;20,4;35,3;19,7
28/11/2019 06:00;39,3;18,8;35,3;18,3;32;17,6
28/11/2019 07:00;27,8;14,4;33,2;16;27,7;14,1
28/11/2019 08:00;31,1;15,4;30,4;14;24,1;12,7
28/11/2019 09:00;31;14,6;32,2;13,8;26,4;12,4
28/11/2019 10:00;38,7;15,1;32,4;13,4;25,8;12
28/11/2019 11:00;25,8;12,7;27,2;12,4;25,4;11,6
28/11/2019 12:00;25,9;12,5;28,7;12,5;22,1;11,2
28/11/2019 13:00;26,1;12,5;27,3;11,9;22,2;10,7
28/11/2019 14:00;27,2;12;27,3;12;23,7;10,9
28/11/2019 15:00;29,4;12,4;27,5;11,7;25,9;11,3
28/11/2019 16:00;24,4;11,9;26,8;11,7;22;10,7
28/11/2019 17:00;25,5;12;25,3;11,7;20,1;10,6
28/11/2019 18:00;23;11,3;25;11,6;20,1;10,6
28/11/2019 19:00;22,7;11,4;22,7;11,9;21,4;11,2
28/11/2019 20:00;24,7;13,1;25,3;13,2;22,8;12,4
28/11/2019 21:00;22,8;12,7;23,8;13,2;20,4;12,5
28/11/2019 22:00;22,7;13,3;24;13,9;21;12,7
28/11/2019 23:00;23;12,8;25,3;14,3;21,4;13,1
29/11/2019 00:00;21,4;11,5;24,7;13;21,1;11,8
29/11/2019 01:00;19,3;10,2;23,4;12,1;18,5;10,5
29/11/2019 02:00;28,3;13,1;23,2;11,8;18,9;10,6
29/11/2019 03:00;37,8;16,3;26,7;14,3;25,1;13,4
29/11/2019 04:00;41;18,8;36;17,7;29,7;15,9
29/11/2019 05:00;40,1;19,3;38,4;20,2;32,9;18
29/11/2019 06:00;34,1;18,8;38,1;20,1;32,3;17,9
29/11/2019 07:00;34,3;17,5;30,9;18;30;17,3
29/11/2019 08:00;31,4;17,1;33,8;18,6;30,4;17,1
29/11/2019 09:00;34,2;19,2;37,5;20,6;34,4;19,7
29/11/2019 10:00;34,9;19,2;45,5;23;35,9;21,1
29/11/2019 11:00;33,2;18,2;43,5;22,9;35,8;20,8
29/11/2019 12:00;37,1;17,8;43,6;21;33,6;18,3
29/11/2019 13:00;37,2;17,4;36,6;17,9;32,1;16,8
29/11/2019 14:00;39,8;17,3;47,8;18,7;42;16,7
29/11/2019 15:00;46,3;18,6;44,4;18,5;41,8;17,8
29/11/2019 16:00;53,1;21,6;62,9;23,3;52,7;20,7
29/11/2019 17:00;63,9;25,6;68,4;25,2;57,1;22
29/11/2019 18:00;59;23;70,7;26,9;63,7;24,2
29/11/2019 19:00;57;23,3;55,4;23,1;49;20,9
29/11/2019 20:00;62,3;25,1;57,9;24,7;60,4;23,8
29/11/2019 21:00;55,3;24,6;80,6;39,5;67,4;29,3
29/11/2019 22:00;82,6;30,2;93,6;48,1;64,3;32,9
29/11/2019 23:00;69,8;28,8;59,4;29,7;58;27,9
30/11/2019 00:00;64,7;24,8;56,6;23,8;54,2;23,6
